num_arms,n_arm,d1,d2,d3,d4,period_blocks,mu0,sigma,theta1,theta2,theta3,theta4,lambda0,lambda1,lambda2,lambda3,lambda4,trend,N_peak,alpha,prec_theta,prec_eta,tau_a,tau_b,tau_case,prec_a,prec_b,bucket_size,opt,prior_prec_tau,prior_prec_eta,n_samples,n_chains,n_iter,n_adapt,robustify,weight,trend_mean,trend_var,ncc,study_arm,model,reject_h0,bias,MSE,failed,nsim
4,250,0,300,550,800,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,inv_u,781,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,0,0.5,TRUE,4,poolmodel,0.0264,-0.001955226042724976,0.0059273852373995005,0,10000
4,250,0,300,550,800,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,inv_u,781,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,0,0.5,TRUE,4,sepmodel,0.0258,-0.0010011879808496074,0.008266076525727499,0,10000
4,250,0,300,550,800,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,inv_u,781,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,0,0.5,TRUE,4,timemachine,0.0231,-0.003003782175709461,0.006916735761486557,0,10000
4,250,0,300,675,800,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,inv_u,790,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,0,0.5,TRUE,4,fixmodel,0.0227,2.877293152087992e-4,0.007235376985172757,0,10000
4,250,0,300,675,800,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,inv_u,790,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,0,0.5,TRUE,4,MAPpriorNew,0.02,-6.204192766887851e-4,0.0065907929165113545,0,10000
4,250,0,300,675,800,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,inv_u,790,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,0,0.5,TRUE,4,poolmodel,0.025,-0.0013911573752035367,0.005677507327314707,0,10000
4,250,0,300,675,800,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,inv_u,790,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,0,0.5,TRUE,4,sepmodel,0.023,6.475824535983364e-4,0.00797807723254983,0,10000
4,250,0,300,675,800,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,inv_u,790,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,0,0.5,TRUE,4,timemachine,0.0194,-0.003038020844926102,0.00668354434225316,0,10000
4,250,0,300,800,800,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,inv_u,800,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,0,0.5,TRUE,4,fixmodel,0.0253,0.0013984003740535875,0.007656094755130313,0,10000
4,250,0,300,800,800,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,inv_u,800,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,0,0.5,TRUE,4,MAPpriorNew,0.0225,0.0011011662500308359,0.006694878725893934,0,10000
