num_arms,n_arm,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,period_blocks,mu0,sigma,theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,lambda0,lambda1,lambda2,lambda3,lambda4,lambda5,lambda6,lambda7,lambda8,lambda9,lambda10,trend,N_peak,trend_mean,trend_var,alpha,prec_theta,prec_eta,tau_a,tau_b,tau_case,prec_a,prec_b,bucket_size,opt,prior_prec_tau,prior_prec_eta,n_samples,n_chains,n_iter,n_adapt,robustify,weight,ncc,study_arm,model,reject_h0,bias,MSE,failed,nsim
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,0.037500000000000006,random,random,random,random,random,random,random,random,random,0.037500000000000006,linear,NA,0.037500000000000006,0.5,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,10,timemachine,0.0291,0.008554317269384158,0.006100017955596493,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,0.07499999999999998,random,random,random,random,random,random,random,random,random,0.07499999999999998,linear,NA,0.07499999999999998,0.5,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,10,fixmodel,0.028,-1.3455984703360934e-5,0.007480563593403055,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,0.07499999999999998,random,random,random,random,random,random,random,random,random,0.07499999999999998,linear,NA,0.07499999999999998,0.5,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,10,MAPpriorNew,0.0339,0.016101255364549472,0.0061273809423305825,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,0.07499999999999998,random,random,random,random,random,random,random,random,random,0.07499999999999998,linear,NA,0.07499999999999998,0.5,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,10,poolmodel,0.0656,0.03275532840403976,0.005990440353837869,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,0.07499999999999998,random,random,random,random,random,random,random,random,random,0.07499999999999998,linear,NA,0.07499999999999998,0.5,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,10,sepmodel,0.0255,3.311215894651577e-4,0.00799927117951194,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,0.07499999999999998,random,random,random,random,random,random,random,random,random,0.07499999999999998,linear,NA,0.07499999999999998,0.5,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,10,timemachine,0.0381,0.01586125477186922,0.006098393976011192,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,0.11250000000000002,random,random,random,random,random,random,random,random,random,0.11250000000000002,linear,NA,0.11250000000000002,0.5,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,10,fixmodel,0.0255,-7.604396724579244e-4,0.007457666826752359,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,0.11250000000000002,random,random,random,random,random,random,random,random,random,0.11250000000000002,linear,NA,0.11250000000000002,0.5,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,10,MAPpriorNew,0.0388,0.022654715247081583,0.006695491546284874,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,0.11250000000000002,random,random,random,random,random,random,random,random,random,0.11250000000000002,linear,NA,0.11250000000000002,0.5,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,10,poolmodel,0.1017,0.048951826950304936,0.007376846376927017,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,0.11250000000000002,random,random,random,random,random,random,random,random,random,0.11250000000000002,linear,NA,0.11250000000000002,0.5,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,10,sepmodel,0.0241,-3.7062513855198393e-4,0.00812436817769466,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,0.11250000000000002,random,random,random,random,random,random,random,random,random,0.11250000000000002,linear,NA,0.11250000000000002,0.5,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,10,timemachine,0.0445,0.02404857225252759,0.006461954213346281,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,0.15,random,random,random,random,random,random,random,random,random,0.15,linear,NA,0.15,0.5,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,10,fixmodel,0.0289,-0.0010660770364138308,0.007570032190848781,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,0.15,random,random,random,random,random,random,random,random,random,0.15,linear,NA,0.15,0.5,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,10,MAPpriorNew,0.0492,0.0276863367652446,0.007187420154717545,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,0.15,random,random,random,random,random,random,random,random,random,0.15,linear,NA,0.15,0.5,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,10,poolmodel,0.1476,0.06478530225343435,0.009174238946718313,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,0.15,random,random,random,random,random,random,random,random,random,0.15,linear,NA,0.15,0.5,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,10,sepmodel,0.0252,-0.0013688796664352895,0.008135210458826725,0,10000
10,250,0,300,600,900,1200,1500,1800,2100,2400,2700,2,0,1,0,0,0,0,0,0,0,0,0,0,0.15,random,random,random,random,random,random,random,random,random,0.15,linear,NA,0.15,0.5,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,10,timemachine,0.0582,0.031475477639746986,0.006897650387254817,0,10000
