num_arms,n_arm,d1,d2,d3,d4,period_blocks,mu0,sigma,theta1,theta2,theta3,theta4,lambda0,lambda1,lambda2,lambda3,lambda4,trend,N_peak,alpha,prec_theta,prec_eta,tau_a,tau_b,tau_case,prec_a,prec_b,bucket_size,opt,prior_prec_tau,prior_prec_eta,n_samples,n_chains,n_iter,n_adapt,robustify,weight,trend_mean,trend_var,ncc,study_arm,model,reject_h0,bias,MSE,failed,nsim
4,250,0,300,800,800,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,stepwise_2,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,0,0.5,TRUE,4,MAPpriorNew,0.839,0.0167603752380888,0.008518952779551687,0,10000
4,250,0,300,800,800,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,stepwise_2,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,0,0.5,TRUE,4,poolmodel,0.9999,0.21270249383989845,0.05084553466553793,0,10000
4,250,0,300,800,800,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,stepwise_2,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,0,0.5,TRUE,4,sepmodel,0.797,3.2799176209946564e-4,0.00787978416963895,0,10000
4,250,0,300,800,800,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,stepwise_2,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,0,0.5,TRUE,4,timemachine,0.9511,0.0652995737068126,0.011053297415437712,0,10000
4,250,0,300,300,800,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,inv_u,767,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,0,0.5,TRUE,4,fixmodel,0.84,-6.579661216377868e-5,0.007145078437265166,0,10000
4,250,0,300,300,800,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,inv_u,767,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,0,0.5,TRUE,4,MAPpriorNew,0.8382,-0.001030010885911411,0.00681435462347703,0,10000
4,250,0,300,300,800,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,inv_u,767,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,0,0.5,TRUE,4,poolmodel,0.8985,-0.0022816143197241065,0.0058384957859219586,0,10000
4,250,0,300,300,800,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,inv_u,767,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,0,0.5,TRUE,4,sepmodel,0.8011,1.7923849724741205e-4,0.007944896733621223,0,10000
4,250,0,300,300,800,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,inv_u,767,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,0,0.5,TRUE,4,timemachine,0.8473,-0.0038712511722397485,0.006648142949522347,0,10000
4,250,0,300,425,800,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,inv_u,774,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,0,0.5,TRUE,4,fixmodel,0.8372,5.182223608248101e-4,0.00726703565444506,0,10000
4,250,0,300,425,800,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,inv_u,774,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,0,0.5,TRUE,4,MAPpriorNew,0.845,-9.047583582128454e-4,0.006819335782269111,0,10000
4,250,0,300,425,800,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,inv_u,774,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,0,0.5,TRUE,4,poolmodel,0.8978,-0.0018575754141371083,0.0060058825564661454,0,10000
4,250,0,300,425,800,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,inv_u,774,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,0,0.5,TRUE,4,sepmodel,0.7958,4.794760081626248e-4,0.008090333828269911,0,10000
