num_arms,n_arm,d1,d2,d3,period_blocks,mu0,sigma,theta1,theta2,theta3,lambda0,lambda1,lambda2,lambda3,trend,N_peak,alpha,prec_theta,prec_eta,tau_a,tau_b,tau_case,prec_a,prec_b,bucket_size,opt,prior_prec_tau,prior_prec_eta,n_samples,n_chains,n_iter,n_adapt,robustify,weight,ncc,study_arm,model,reject_h0,bias,MSE,failed,nsim
3,250,0,375,750,2,0,1,0.25,0.25,0.25,0.1,-0.05,0.1,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,2,sepmodel,0.816,0.0042102983162918195,0.008353753851701,0,1000
3,250,0,375,750,2,0,1,0.25,0.25,0.25,0.1,-0.05,0.1,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,2,timemachine,0.852,0.008403492041891097,0.007287888349640796,0,1000
3,250,0,375,750,2,0,1,0.25,0.25,0.25,0.1,-0.05,0.1,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,3,fixmodel,0.835,0.0026672105687158883,0.007215943124611097,0,1000
3,250,0,375,750,2,0,1,0.25,0.25,0.25,0.1,-0.05,0.1,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,3,MAPpriorNew,0.865,0.011454281402226981,0.006581618896356961,0,1000
3,250,0,375,750,2,0,1,0.25,0.25,0.25,0.1,-0.05,0.1,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,3,poolmodel,0.97,0.03217258739194044,0.006289441855068287,0,1000
3,250,0,375,750,2,0,1,0.25,0.25,0.25,0.1,-0.05,0.1,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,3,sepmodel,0.806,7.55631898877438e-4,0.007708597821942,0,1000
3,250,0,375,750,2,0,1,0.25,0.25,0.25,0.1,-0.05,0.1,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,3,timemachine,0.875,0.010732568582325531,0.006636332977347995,0,1000
3,250,0,500,1000,2,0,1,0.25,0.25,0.25,0.1,-0.05,0.1,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,2,fixmodel,0.781,-0.004747544967203658,0.006938888890841575,0,1000
3,250,0,500,1000,2,0,1,0.25,0.25,0.25,0.1,-0.05,0.1,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,2,MAPpriorNew,0.789,-0.004364044246959351,0.006862305746066825,0,1000
3,250,0,500,1000,2,0,1,0.25,0.25,0.25,0.1,-0.05,0.1,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,2,poolmodel,0.937,0.012772447557453914,0.0054690382520680625,0,1000
3,250,0,500,1000,2,0,1,0.25,0.25,0.25,0.1,-0.05,0.1,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,2,sepmodel,0.779,-0.004747544967203619,0.006938888890841571,0,1000
3,250,0,500,1000,2,0,1,0.25,0.25,0.25,0.1,-0.05,0.1,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,2,timemachine,0.855,1.393418636308541e-4,0.006028975393514508,0,1000
3,250,0,500,1000,2,0,1,0.25,0.25,0.25,0.1,-0.05,0.1,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,3,fixmodel,0.786,-0.0035086166563437597,0.008274602103829654,0,1000
3,250,0,500,1000,2,0,1,0.25,0.25,0.25,0.1,-0.05,0.1,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,3,MAPpriorNew,0.839,0.0052893969979900465,0.0071331854501456024,0,1000
3,250,0,500,1000,2,0,1,0.25,0.25,0.25,0.1,-0.05,0.1,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,3,poolmodel,0.972,0.031165056348584692,0.006373825551615809,0,1000
3,250,0,500,1000,2,0,1,0.25,0.25,0.25,0.1,-0.05,0.1,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,3,sepmodel,0.781,-0.0035086166563445325,0.008274602103829668,0,1000
3,250,0,500,1000,2,0,1,0.25,0.25,0.25,0.1,-0.05,0.1,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,3,timemachine,0.864,0.0076690104642936,0.006566930486375723,0,1000
3,250,0,0,0,2,0,1,0.25,0.25,0.25,0.1,-0.012500000000000004,0.1,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,2,fixmodel,0.793,-0.004116009913434369,0.007738670588668812,0,1000
3,250,0,0,0,2,0,1,0.25,0.25,0.25,0.1,-0.012500000000000004,0.1,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,2,MAPpriorNew,0.793,-0.0040597230352450615,0.007763244192932338,0,1000
3,250,0,0,0,2,0,1,0.25,0.25,0.25,0.1,-0.012500000000000004,0.1,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,2,poolmodel,0.791,-0.004116009913434601,0.007738670588668807,0,1000
3,250,0,0,0,2,0,1,0.25,0.25,0.25,0.1,-0.012500000000000004,0.1,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,2,sepmodel,0.791,-0.004116009913434601,0.007738670588668807,0,1000
3,250,0,0,0,2,0,1,0.25,0.25,0.25,0.1,-0.012500000000000004,0.1,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,2,timemachine,0.792,-0.004019859807165009,0.007740819884721041,0,1000
3,250,0,0,0,2,0,1,0.25,0.25,0.25,0.1,-0.012500000000000004,0.1,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,3,fixmodel,0.79,-0.0023760941218920117,0.007827413371708645,0,1000
3,250,0,0,0,2,0,1,0.25,0.25,0.25,0.1,-0.012500000000000004,0.1,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,3,MAPpriorNew,0.79,-0.002473360512350562,0.007836333834298295,0,1000
3,250,0,0,0,2,0,1,0.25,0.25,0.25,0.1,-0.012500000000000004,0.1,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,3,poolmodel,0.786,-0.0023760941218917905,0.0078274133717086691,0,1000
3,250,0,0,0,2,0,1,0.25,0.25,0.25,0.1,-0.012500000000000004,0.1,0.1,linear,NA,0.025,0.001,0.001,1.0991208017965741,1.0991208017965742e-4,reasonable,0.001,0.001,25,2,0.002,1,1000,4,4000,1000,TRUE,0.1,TRUE,3,sepmodel,0.786,-0.0023760941218917905,0.0078274133717086691,0,1000
